MQ2,MQ3,MQ4,MQ6,MQ7,MQ8,MQ135,target
0.59164,0.73052,1.09816,0.55064,0.64989,1.73193,0.85328,azotemic
0.59302,0.73077,1.10078,0.55077,0.65177,1.7263,0.85265,azotemic
0.59214,0.73215,1.10016,0.55039,0.65127,1.72655,0.85253,azotemic
0.59227,0.73052,1.09853,0.55014,0.65114,1.72693,0.85228,azotemic
0.59064,0.73002,1.09741,0.55052,0.65052,1.73093,0.8429,azotemic
0.59139,0.73215,1.09891,0.55077,0.65177,1.73018,0.8524,azotemic
0.59189,0.72815,1.10003,0.55102,0.64977,1.7318,0.85403,azotemic
0.59189,0.7304,1.09766,0.55002,0.64964,1.7298,0.85365,azotemic
0.59177,0.73115,1.09991,0.55039,0.64927,1.7263,0.85153,azotemic
0.59027,0.72977,1.09666,0.55064,0.64902,1.7293,0.8534,azotemic
0.58964,0.73065,1.09653,0.55077,0.65002,1.72918,0.85228,azotemic
0.58889,0.73127,1.09691,0.55027,0.64789,1.72993,0.85215,azotemic
0.58977,0.73015,1.09816,0.55052,0.64389,1.7258,0.85278,azotemic
0.59077,0.73152,1.09791,0.55039,0.64852,1.72818,0.8514,azotemic
0.59052,0.73065,1.09841,0.55014,0.64889,1.72805,0.8519,azotemic
0.59027,0.73015,1.09666,0.55064,0.64839,1.7258,0.8514,azotemic
0.58977,0.7314,1.09766,0.55027,0.65077,1.72893,0.85328,azotemic
0.59102,0.73302,1.10053,0.55052,0.64989,1.72818,0.8519,azotemic
0.58852,0.7309,1.09728,0.55077,0.65014,1.7318,0.85253,azotemic
0.58827,0.73065,1.09978,0.55027,0.64777,1.7263,0.85153,azotemic
0.58802,0.7304,1.09628,0.55052,0.64927,1.73055,0.85215,azotemic
0.58789,0.73152,1.09703,0.55039,0.64764,1.7298,0.85253,azotemic
0.58877,0.73052,1.09716,0.55039,0.64764,1.7288,0.8524,azotemic
0.58864,0.7319,1.09878,0.55027,0.64877,1.73043,0.85215,azotemic
0.58714,0.73065,1.09603,0.55089,0.64877,1.73005,0.85165,azotemic
0.58802,0.7319,1.09828,0.55014,0.64689,1.72193,0.85103,azotemic
0.58727,0.7299,1.09816,0.55077,0.64827,1.72555,0.84915,azotemic
0.58677,0.7304,1.09866,0.55039,0.64727,1.72618,0.8509,azotemic
0.58652,0.73215,1.09803,0.55077,0.64839,1.72805,0.8499,azotemic
0.58714,0.7309,1.09841,0.55014,0.64814,1.72543,0.8499,azotemic
0.58702,0.73177,1.09778,0.55027,0.64702,1.7253,0.84978,azotemic
0.58539,0.72952,1.09503,0.55052,0.64714,1.72605,0.8499,azotemic
0.58527,0.7294,1.09416,0.55027,0.64577,1.72843,0.8509,azotemic
0.58639,0.73052,1.09703,0.55014,0.64564,1.72168,0.84928,azotemic
0.58477,0.72915,1.09616,0.55027,0.64564,1.72368,0.84453,azotemic
0.58602,0.7309,1.09678,0.55089,0.64602,1.72168,0.84853,azotemic
0.58502,0.72865,1.08878,0.55039,0.64577,1.72255,0.84715,azotemic
0.58514,0.7294,1.09528,0.54989,0.64452,1.7203,0.8489,azotemic
0.58577,0.72977,1.09478,0.55052,0.64539,1.7258,0.85078,azotemic
0.58464,0.73102,1.09641,0.55027,0.64602,1.7278,0.8464,azotemic
0.58552,0.7299,1.09553,0.55039,0.64477,1.72393,0.8494,azotemic
0.58502,0.73077,1.09566,0.55039,0.64577,1.72355,0.85078,azotemic
0.58452,0.7289,1.09553,0.55077,0.64564,1.7233,0.8479,azotemic
0.58427,0.73052,1.09516,0.55064,0.64514,1.72268,0.84803,azotemic
0.58302,0.72865,1.09228,0.55052,0.64439,1.7213,0.84778,azotemic
0.58239,0.72815,1.07816,0.55027,0.64339,1.7253,0.8494,azotemic
0.58364,0.73015,1.09478,0.55064,0.64514,1.7268,0.84865,azotemic
0.58389,0.73002,1.09453,0.55027,0.64402,1.72243,0.8474,azotemic
0.58352,0.7299,1.09416,0.55052,0.63352,1.72218,0.84853,azotemic
0.58427,0.7299,1.09478,0.55014,0.64389,1.72293,0.8484,azotemic
0.58227,0.72952,1.09266,0.55077,0.64339,1.7268,0.8489,azotemic
0.58214,0.72802,1.09266,0.55052,0.64502,1.72493,0.84815,azotemic
0.58152,0.7279,1.09166,0.55027,0.64327,1.7218,0.84665,azotemic
0.58152,0.72802,1.09141,0.55027,0.64302,1.7258,0.84878,azotemic
0.58164,0.72827,1.09153,0.55002,0.64314,1.72105,0.84715,azotemic
0.58114,0.72852,1.09103,0.55027,0.64464,1.7248,0.8489,azotemic
0.58239,0.72977,1.09353,0.55089,0.64452,1.72205,0.84853,azotemic
0.58089,0.72752,1.09303,0.55064,0.64277,1.72118,0.8469,azotemic
0.58077,0.72715,1.09066,0.55064,0.64264,1.70443,0.8484,azotemic
0.58039,0.72702,1.09028,0.55052,0.64264,1.72155,0.8464,azotemic
0.58139,0.72852,1.09178,0.55039,0.64314,1.72205,0.84728,azotemic
0.58152,0.72965,1.09366,0.55052,0.64452,1.72155,0.8464,azotemic
0.58139,0.72915,1.08878,0.55064,0.64314,1.72418,0.84853,azotemic
0.58039,0.7274,1.09016,0.55039,0.63939,1.72543,0.8474,azotemic
0.58077,0.72902,1.09278,0.55064,0.64377,1.72493,0.8469,azotemic
0.57889,0.72677,1.08891,0.55077,0.64227,1.7253,0.84678,azotemic
0.58077,0.72865,1.09228,0.55052,0.64402,1.72518,0.84753,azotemic
0.58027,0.72865,1.09153,0.55064,0.64377,1.7208,0.84515,azotemic
0.57927,0.7279,1.08966,0.55052,0.64389,1.7253,0.8419,azotemic
0.58052,0.72815,1.09153,0.55039,0.64277,1.72443,0.84703,azotemic
0.57364,0.72015,1.08666,0.55014,0.64227,1.72455,0.84665,azotemic
0.57977,0.7274,1.09003,0.55052,0.64302,1.72593,0.8474,azotemic
0.57952,0.72702,1.08941,0.55052,0.64427,1.72518,0.84765,azotemic
0.57927,0.7269,1.08928,0.55052,0.64227,1.72405,0.84665,azotemic
0.58014,0.72827,1.09178,0.55052,0.64339,1.71993,0.84728,azotemic
0.57902,0.72652,1.09141,0.55039,0.64302,1.71968,0.84478,azotemic
0.58002,0.72765,1.09153,0.55052,0.64227,1.72068,0.8454,azotemic
0.57952,0.72802,1.09091,0.55064,0.64314,1.72368,0.8474,azotemic
0.57802,0.72777,1.08953,0.55052,0.64389,1.7243,0.84503,azotemic
0.57839,0.72627,1.08841,0.55039,0.64239,1.7203,0.84503,azotemic
0.57977,0.72702,1.08841,0.55039,0.64377,1.72505,0.84603,azotemic
0.57839,0.72802,1.09028,0.55052,0.64364,1.71868,0.84628,azotemic
0.58039,0.72752,1.09078,0.55052,0.64302,1.72455,0.8449,azotemic
0.58014,0.7289,1.08891,0.55102,0.64364,1.72568,0.84653,azotemic
0.57939,0.72815,1.08241,0.55027,0.64414,1.72205,0.84403,azotemic
0.57664,0.72627,1.08778,0.55039,0.64189,1.71993,0.8444,azotemic
0.57777,0.72527,1.08828,0.55052,0.64364,1.7248,0.84578,azotemic
0.57714,0.72527,1.08791,0.55077,0.64364,1.7243,0.84565,azotemic
0.57702,0.72802,1.09028,0.55027,0.64264,1.71968,0.84353,azotemic
0.57689,0.7259,1.08728,0.55027,0.64139,1.7243,0.84328,azotemic
0.57752,0.72565,1.08716,0.55077,0.64314,1.71743,0.84328,azotemic
0.57627,0.7254,1.08691,0.55052,0.64177,1.72343,0.84515,azotemic
0.57614,0.7254,1.08678,0.55039,0.64277,1.72055,0.84403,azotemic
0.57752,0.72765,1.09016,0.55039,0.64239,1.72455,0.84578,azotemic
0.57827,0.72627,1.09003,0.55064,0.64202,1.71993,0.84265,azotemic
0.57614,0.72552,1.08641,0.55064,0.64152,1.72318,0.8429,azotemic
0.57639,0.72515,1.08941,0.55064,0.64239,1.71905,0.84265,azotemic
0.57564,0.72502,1.08653,0.55052,0.64202,1.72318,0.8444,azotemic
0.57552,0.7259,1.08591,0.55039,0.64139,1.7228,0.84453,azotemic
0.57639,0.72602,1.08803,0.55052,0.64152,1.71943,0.84265,azotemic
0.57552,0.72565,1.08578,0.55052,0.64264,1.7233,0.84465,azotemic
0.57677,0.7269,1.08891,0.55077,0.64339,1.7198,0.84278,azotemic
0.57452,0.7249,1.08541,0.55077,0.64264,1.7213,0.84478,azotemic
0.57702,0.72677,1.08853,0.55064,0.64339,1.7213,0.8414,azotemic
0.57652,0.72765,1.08966,0.55027,0.64402,1.72043,0.8429,azotemic
0.57739,0.72702,1.08916,0.55064,0.64352,1.71993,0.8449,azotemic
0.57477,0.72527,1.08653,0.55064,0.64214,1.71955,0.84215,azotemic
0.57439,0.72502,1.08628,0.55064,0.64227,1.72393,0.84478,azotemic
0.57564,0.72502,1.08628,0.55039,0.64214,1.71993,0.84253,azotemic
0.57539,0.72615,1.08878,0.55102,0.64389,1.72018,0.84215,azotemic
0.57702,0.72502,1.08766,0.55052,0.64202,1.71968,0.84228,azotemic
0.57627,0.72452,1.08591,0.55052,0.64289,1.71955,0.84203,azotemic
0.56852,0.7254,1.08553,0.55064,0.64352,1.72368,0.8434,azotemic
0.57364,0.72177,1.08116,0.55064,0.64277,1.72318,0.8439,azotemic
0.57189,0.7199,1.08503,0.55052,0.64252,1.72368,0.8414,azotemic
0.57577,0.72652,1.08691,0.55002,0.64439,1.7233,0.84265,azotemic
0.57702,0.7264,1.08853,0.55039,0.64389,1.72443,0.8439,azotemic
0.57552,0.72602,1.08603,0.55114,0.64314,1.7243,0.84415,azotemic
0.57677,0.72615,1.08866,0.55027,0.64289,1.71905,0.84278,azotemic
0.57564,0.72452,1.08616,0.55014,0.64339,1.70205,0.8424,azotemic
0.57552,0.72627,1.08766,0.55052,0.64464,1.72355,0.84278,azotemic
0.57552,0.72577,1.08891,0.55077,0.64489,1.7213,0.8394,azotemic
0.57714,0.72652,1.08878,0.55039,0.64264,1.72105,0.84278,azotemic
0.57514,0.72527,1.08628,0.55039,0.64514,1.72493,0.8449,azotemic
0.57564,0.72465,1.08641,0.55089,0.64427,1.72543,0.8449,azotemic
0.57689,0.72402,1.08666,0.55039,0.64377,1.72143,0.84265,azotemic
0.57614,0.72465,1.08703,0.55039,0.64552,1.72168,0.84403,azotemic
0.57464,0.72515,1.08666,0.55064,0.64514,1.7258,0.84528,azotemic
0.57464,0.7249,1.08628,0.55064,0.64452,1.7253,0.84303,azotemic
0.57552,0.72452,1.08891,0.55064,0.64489,1.72118,0.84253,azotemic
0.57539,0.72452,1.08628,0.55014,0.64364,1.7238,0.84428,azotemic
0.57502,0.72452,1.08553,0.55052,0.64402,1.72455,0.84415,azotemic
0.57502,0.72477,1.08641,0.55002,0.64389,1.72543,0.84365,azotemic
0.57652,0.72665,1.08928,0.55052,0.64414,1.7218,0.8424,azotemic
0.57489,0.72465,1.08616,0.55052,0.64464,1.6998,0.84378,azotemic
0.57502,0.72627,1.08791,0.55052,0.64564,1.72368,0.84415,azotemic
0.57514,0.72465,1.08841,0.55077,0.64589,1.72105,0.84215,azotemic
0.57589,0.72552,1.09041,0.55052,0.64489,1.7228,0.84253,azotemic
0.57602,0.72652,1.08953,0.55077,0.64614,1.7218,0.8429,azotemic
0.57527,0.72615,1.08966,0.55089,0.64527,1.7268,0.84453,azotemic
0.57627,0.72477,1.07516,0.55027,0.64439,1.7218,0.84315,azotemic
0.57639,0.7249,1.08816,0.55077,0.64439,1.72205,0.8424,azotemic
0.57489,0.72465,1.08691,0.55064,0.64377,1.72593,0.8444,azotemic
0.57639,0.72627,1.08953,0.55039,0.64452,1.72068,0.8429,azotemic
0.57527,0.72565,1.08966,0.55027,0.64439,1.72205,0.84215,azotemic
0.57489,0.72415,1.08678,0.55089,0.64514,1.72618,0.84428,azotemic
0.57539,0.72652,1.08803,0.55039,0.64464,1.72568,0.84378,azotemic
0.57627,0.72602,1.08928,0.55039,0.64589,1.72243,0.84178,azotemic
0.57727,0.72752,1.09041,0.55027,0.64539,1.72343,0.84265,azotemic
0.57552,0.72527,1.08741,0.55039,0.64527,1.72455,0.84415,azotemic
0.57589,0.7249,1.08653,0.55052,0.64502,1.72555,0.8444,azotemic
0.57539,0.7259,1.08966,0.55039,0.64627,1.72655,0.83815,azotemic
0.57614,0.7214,1.08903,0.55014,0.64602,1.72155,0.84178,azotemic
0.57602,0.7249,1.08903,0.55027,0.64564,1.72218,0.84353,azotemic
0.57602,0.7264,1.08916,0.55102,0.64064,1.72418,0.84353,azotemic
0.57389,0.72602,1.08691,0.55039,0.64602,1.72305,0.84203,azotemic
0.57427,0.72452,1.08641,0.55039,0.64489,1.72293,0.84203,azotemic
0.57389,0.72602,1.08641,0.55064,0.64652,1.72655,0.8444,azotemic
0.57402,0.72565,1.08691,0.55064,0.64664,1.72505,0.83903,azotemic
0.57577,0.72727,1.09003,0.55039,0.64752,1.72343,0.84528,azotemic
0.57477,0.72515,1.08716,0.55027,0.64639,1.69468,0.84278,azotemic
0.57602,0.72665,1.07428,0.55052,0.64727,1.72343,0.84278,azotemic
0.57402,0.72477,1.08741,0.55014,0.64639,1.7238,0.8424,azotemic
0.57352,0.72427,1.08666,0.55052,0.64689,1.72755,0.8444,azotemic
0.57389,0.7254,1.08703,0.55064,0.64264,1.72718,0.84465,azotemic
0.57352,0.7254,1.08666,0.55039,0.64739,1.7258,0.84153,azotemic
0.57289,0.7244,1.08641,0.55039,0.64502,1.72605,0.84228,azotemic
0.57352,0.7259,1.08691,0.55052,0.64589,1.7273,0.84453,azotemic
0.57502,0.72452,1.08703,0.55077,0.64602,1.7233,0.84278,azotemic
0.57327,0.72527,1.08666,0.55064,0.64602,1.72768,0.84403,azotemic
0.57614,0.72615,1.09053,0.55039,0.64839,1.72293,0.84265,azotemic
0.57577,0.72527,1.08853,0.55089,0.64639,1.7258,0.8444,azotemic
0.57577,0.72677,1.08966,0.55052,0.64802,1.7283,0.84365,azotemic
0.57577,0.7264,1.08991,0.55089,0.64614,1.7233,0.84265,azotemic
0.57489,0.72615,1.08903,0.55114,0.64777,1.7258,0.8439,azotemic
0.57414,0.72652,1.08966,0.55064,0.64677,1.71143,0.84215,azotemic
0.57352,0.72502,1.08553,0.55064,0.64764,1.72743,0.83978,azotemic
0.57227,0.72415,1.08666,0.55052,0.64764,1.72343,0.84078,azotemic
0.57489,0.72615,1.08891,0.55064,0.64739,1.72393,0.84065,azotemic
0.57389,0.72615,1.08866,0.55027,0.64727,1.72643,0.84353,azotemic
0.57464,0.72527,1.08941,0.55114,0.64752,1.72268,0.84078,azotemic
0.57589,0.72727,1.09091,0.55089,0.64689,1.72305,0.84178,azotemic
0.57239,0.72452,1.08703,0.55052,0.64652,1.72618,0.8414,azotemic
0.57364,0.72565,1.08941,0.55077,0.64702,1.72493,0.84378,azotemic
0.57277,0.7239,1.08628,0.55027,0.64514,1.72668,0.84328,azotemic
0.57377,0.72365,1.08778,0.55052,0.64652,1.72255,0.8409,azotemic
0.57252,0.72515,1.08641,0.55077,0.64614,1.72618,0.84278,azotemic
0.57202,0.7154,1.08503,0.55064,0.64427,1.72143,0.84065,azotemic
0.57214,0.7239,1.08566,0.55064,0.64377,1.7258,0.84253,azotemic
0.57214,0.72352,1.08516,0.55039,0.64427,1.72093,0.84015,azotemic
0.57152,0.7234,1.08741,0.55089,0.64564,1.72068,0.83965,azotemic
0.57064,0.72227,1.08441,0.55077,0.64352,1.72543,0.83965,azotemic
0.57227,0.72352,1.08553,0.55039,0.64427,1.72605,0.8404,azotemic
0.57264,0.72527,1.08566,0.55052,0.64564,1.7258,0.84203,azotemic
0.57277,0.72527,1.08728,0.55077,0.64527,1.72393,0.84065,azotemic
0.57127,0.72327,1.08453,0.55052,0.64339,1.72368,0.84153,azotemic
0.57227,0.72327,1.08416,0.55064,0.64339,1.72493,0.84065,azotemic
0.57214,0.72377,1.08603,0.55039,0.64289,1.72005,0.83903,azotemic
0.57127,0.72265,1.08328,0.55102,0.64239,1.72168,0.84053,azotemic
0.56964,0.72365,1.08366,0.55039,0.64377,1.72143,0.84028,azotemic
0.57077,0.72402,1.08253,0.55089,0.63614,1.72205,0.83928,azotemic
0.56977,0.7239,1.08378,0.55077,0.64302,1.71893,0.83853,azotemic
0.57102,0.7229,1.08491,0.55089,0.64327,1.71905,0.83815,azotemic
0.56989,0.72315,1.08203,0.55039,0.64214,1.72405,0.84015,azotemic
0.57064,0.72427,1.08541,0.55064,0.64377,1.71993,0.83828,azotemic
0.57089,0.72352,1.08491,0.55027,0.64314,1.7193,0.8379,azotemic
0.56914,0.72202,1.08203,0.55052,0.64164,1.72255,0.83953,azotemic
0.56889,0.72277,1.08178,0.55077,0.64289,1.7233,0.8394,azotemic
0.57002,0.72315,1.08128,0.55052,0.64114,1.72155,0.8394,azotemic
0.56952,0.72327,1.08391,0.55102,0.64127,1.7213,0.83665,azotemic
0.57064,0.72302,1.08378,0.55102,0.64239,1.7228,0.83865,azotemic
0.57052,0.7234,1.08391,0.55114,0.64152,1.71893,0.8369,azotemic
0.56989,0.7234,1.08391,0.55102,0.64252,1.72093,0.83865,azotemic
0.56889,0.7224,1.08066,0.55039,0.64289,1.72343,0.8384,azotemic
0.57102,0.72427,1.08478,0.55114,0.64389,1.72018,0.83715,azotemic
0.56939,0.72227,1.08153,0.55064,0.63902,1.7223,0.83928,azotemic
0.57027,0.72315,1.08391,0.55064,0.64314,1.71905,0.83715,azotemic
0.56877,0.72352,1.08291,0.55064,0.64252,1.71955,0.8389,azotemic
0.56889,0.72327,1.08341,0.55077,0.64152,1.7238,0.8389,azotemic
0.56927,0.72102,1.08241,0.55064,0.64127,1.7178,0.83803,azotemic
0.56977,0.7229,1.08266,0.55077,0.64302,1.72293,0.83903,azotemic
0.56827,0.7209,1.08028,0.55064,0.64264,1.72268,0.83903,azotemic
0.56802,0.7209,1.08066,0.55089,0.64127,1.71918,0.83653,azotemic
0.56852,0.7209,1.08028,0.55052,0.64127,1.72193,0.83878,azotemic
0.56952,0.7224,1.08303,0.55064,0.64152,1.71943,0.83665,azotemic
0.56889,0.7224,1.08178,0.55089,0.64239,1.7198,0.83703,azotemic
0.56602,0.7234,1.08353,0.55064,0.64364,1.72243,0.83653,azotemic
0.56864,0.72152,1.08091,0.55089,0.64339,1.72418,0.83115,azotemic
0.56977,0.71327,1.08378,0.55114,0.64352,1.71993,0.8359,azotemic
0.56827,0.72315,1.08353,0.55014,0.64364,1.72068,0.83728,azotemic
0.56964,0.72327,1.08341,0.55052,0.64289,1.72368,0.83878,azotemic
0.56802,0.72152,1.08066,0.55039,0.64214,1.72443,0.83903,azotemic
0.56939,0.7229,1.08253,0.55027,0.64289,1.7243,0.83828,azotemic
0.56814,0.72127,1.08041,0.55064,0.64277,1.7228,0.83865,azotemic
0.56877,0.7214,1.07766,0.55077,0.64227,1.71993,0.83078,azotemic
0.56914,0.72102,1.08341,0.55102,0.64427,1.71655,0.83703,azotemic
0.56952,0.72427,1.08466,0.55064,0.64464,1.72193,0.83778,azotemic
0.56827,0.72352,1.08228,0.55064,0.64452,1.72518,0.83978,azotemic
0.56839,0.72202,1.07691,0.55052,0.64277,1.72093,0.83728,azotemic
0.56927,0.72252,1.08391,0.55039,0.64427,1.71968,0.83728,azotemic
0.56814,0.72352,1.08266,0.55114,0.64277,1.72518,0.83903,azotemic
0.56564,0.72265,1.08091,0.55039,0.64427,1.7253,0.8394,azotemic
0.56877,0.7219,1.08091,0.55089,0.64327,1.7208,0.83828,azotemic
0.57214,0.7229,1.08391,0.55039,0.64352,1.7213,0.83828,azotemic
0.57402,0.72377,1.08378,0.55089,0.64477,1.72568,0.84078,azotemic
0.57439,0.72465,1.07941,0.55052,0.64302,1.7258,0.84078,azotemic
0.57739,0.7234,1.08216,0.55052,0.64302,1.72318,0.8389,azotemic
0.57727,0.7249,1.08241,0.55064,0.64364,1.72755,0.83965,azotemic
0.57777,0.72502,1.08453,0.55039,0.64327,1.7228,0.83953,azotemic
0.57864,0.7264,1.08278,0.55127,0.64402,1.72555,0.84028,azotemic
0.57864,0.72552,1.08116,0.55052,0.64264,1.72343,0.83865,azotemic
0.57964,0.72765,1.08491,0.55039,0.64327,1.7243,0.83828,azotemic
0.57889,0.7264,1.08466,0.55039,0.64302,1.72468,0.8384,azotemic
0.57839,0.72802,1.08491,0.55039,0.64264,1.7248,0.8379,azotemic
0.57489,0.72765,1.08003,0.55102,0.64214,1.7228,0.83503,azotemic
0.71977,0.79077,1.29679,0.55014,0.9064,1.92356,1.02028,healthy
0.72677,0.79177,1.30091,0.55014,0.9079,1.91918,1.01866,healthy
0.7289,0.7929,1.30291,0.55039,0.90665,1.91956,1.02066,healthy
0.7299,0.79227,1.30416,0.55052,0.90828,1.92306,1.02091,healthy
0.73077,0.79052,1.30316,0.54989,0.90565,1.91881,1.02153,healthy
0.73215,0.79102,1.30304,0.55052,0.9054,1.91806,1.01953,healthy
0.73177,0.79065,1.30366,0.55039,0.90615,1.91793,1.02016,healthy
0.73477,0.7909,1.30641,0.55039,0.9044,1.91543,1.02203,healthy
0.7359,0.79315,1.30941,0.55039,0.90553,1.91643,1.02216,healthy
0.73502,0.79252,1.30791,0.55052,0.90315,1.92043,1.02191,healthy
0.7299,0.79127,1.30691,0.55064,0.90503,1.91981,1.02141,healthy
0.73715,0.79265,1.31079,0.55039,0.90478,1.91918,1.02216,healthy
0.73952,0.79215,1.30954,0.55039,0.90428,1.91531,1.02128,healthy
0.7389,0.7934,1.31392,0.55027,0.90453,1.91506,1.02041,healthy
0.73915,0.7924,1.31016,0.55089,0.9034,1.91868,1.02203,healthy
0.7399,0.79065,1.31092,0.55064,0.90165,1.91281,1.01978,healthy
0.74065,0.79077,1.31167,0.55039,0.8999,1.91493,1.02141,healthy
0.74002,0.79052,1.31142,0.55052,0.8989,1.91493,1.02191,healthy
0.74115,0.79227,1.31479,0.55064,0.8984,1.91468,1.02166,healthy
0.74252,0.7909,1.31429,0.55064,0.89253,1.90981,1.02028,healthy
0.74202,0.7919,1.31442,0.55002,0.89628,1.91068,1.02128,healthy
0.74327,0.79177,1.31567,0.55089,0.89865,1.91331,1.02128,healthy
0.7434,0.79165,1.31579,0.55014,0.8984,1.90806,1.01853,healthy
0.74377,0.79115,1.31604,0.55064,0.89528,1.90706,1.01853,healthy
0.74277,0.7904,1.31492,0.55027,0.8964,1.90743,1.01991,healthy
0.7444,0.79177,1.31692,0.55027,0.89728,1.90656,1.01803,healthy
0.74202,0.78977,1.31329,0.55052,0.89615,1.91018,1.02003,healthy
0.7424,0.79115,1.31667,0.55039,0.89328,1.90831,1.01978,healthy
0.74227,0.7889,1.31329,0.55014,0.8934,1.90531,1.01953,healthy
0.74215,0.78915,1.31467,0.55064,0.89403,1.90581,1.01866,healthy
0.74377,0.79015,1.31354,0.55027,0.89315,1.90643,1.01791,healthy
0.7439,0.78927,1.31692,0.55064,0.89253,1.90118,1.01616,healthy
0.74352,0.78927,1.31617,0.55039,0.89178,1.90518,1.01703,healthy
0.74027,0.78727,1.31304,0.55089,0.8884,1.90431,1.01703,healthy
0.74227,0.7874,1.31292,0.55064,0.88765,1.90081,1.00966,healthy
0.7414,0.78802,1.31417,0.55077,0.8889,1.89831,1.01516,healthy
0.7424,0.78902,1.31567,0.55027,0.8864,1.90168,1.00603,healthy
0.74002,0.7864,1.31242,0.55064,0.8884,1.90106,1.01541,healthy
0.7399,0.78615,1.30979,0.55002,0.88553,1.89493,1.01353,healthy
0.74127,0.7829,1.31454,0.55127,0.88528,1.89431,1.01216,healthy
0.73827,0.78715,1.31429,0.55114,0.8854,1.89243,1.01541,healthy
0.73915,0.78502,1.31104,0.55064,0.8844,1.89156,1.01216,healthy
0.7304,0.78465,1.31066,0.55039,0.88253,1.89618,1.01428,healthy
0.73965,0.7854,1.31367,0.55064,0.88178,1.89081,1.01128,healthy
0.73852,0.78515,1.31029,0.55027,0.88328,1.89306,1.01291,healthy
0.73677,0.78365,1.30991,0.55052,0.88015,1.89356,1.01291,healthy
0.7374,0.78602,1.31179,0.55077,0.88303,1.89393,1.01341,healthy
0.73852,0.78527,1.31317,0.55027,0.88203,1.87368,1.01266,healthy
0.73765,0.7854,1.30566,0.55052,0.88103,1.88843,1.00991,healthy
0.7359,0.7829,1.31004,0.55002,0.87778,1.89106,1.01003,healthy
0.73615,0.78465,1.30916,0.55027,0.87928,1.89031,1.01166,healthy
0.7344,0.78202,1.30879,0.55027,0.87728,1.88918,1.01053,healthy
0.73352,0.78265,1.30804,0.55077,0.87853,1.88618,1.01078,healthy
0.73315,0.7814,1.30654,0.55052,0.87565,1.88781,1.01003,healthy
0.7339,0.78115,1.30591,0.55052,0.87515,1.88406,1.00716,healthy
0.73415,0.78177,1.30904,0.55077,0.87628,1.88293,1.00666,healthy
0.73215,0.78215,1.30916,0.55077,0.8759,1.88018,1.00528,healthy
0.73377,0.78265,1.31041,0.55002,0.8744,1.88106,1.00653,healthy
0.73152,0.77977,1.30616,0.55027,0.8734,1.88068,1.00553,healthy
0.73215,0.77865,1.30841,0.55052,0.8724,1.87881,1.00578,healthy
0.7314,0.7799,1.30804,0.55039,0.87378,1.87693,1.00703,healthy
0.72927,0.77977,1.30454,0.55027,0.87103,1.88118,1.00641,healthy
0.7289,0.77827,1.30404,0.55039,0.86915,1.88018,1.00528,healthy
0.7279,0.7789,1.30366,0.55027,0.87165,1.87918,1.00366,healthy
0.72727,0.7779,1.30329,0.55039,0.86915,1.87893,1.00491,healthy
0.7279,0.77752,1.30279,0.55027,0.8684,1.87681,1.00153,healthy
0.7284,0.7779,1.30516,0.55077,0.87003,1.87343,1.00178,healthy
0.72715,0.77852,1.30391,0.55064,0.86915,1.87218,1.00103,healthy
0.72827,0.77977,1.30554,0.55039,0.8679,1.86756,1.00166,healthy
0.72727,0.7759,1.30404,0.55077,0.86878,1.87631,1.00316,healthy
0.7264,0.77815,1.30404,0.55002,0.86815,1.87106,1.00041,healthy
0.72577,0.77777,1.30341,0.55077,0.8664,1.86968,1.00191,healthy
0.7234,0.7754,1.29991,0.55039,0.86453,1.87368,1.00153,healthy
0.7229,0.77527,1.29941,0.55064,0.86415,1.87143,0.98541,healthy
0.72377,0.77665,1.30166,0.55014,0.86315,1.86768,0.99878,healthy
0.72152,0.7739,1.30129,0.55039,0.8634,1.86743,0.99216,healthy
0.72315,0.77515,1.30129,0.55027,0.86228,1.86618,0.99753,healthy
0.72215,0.77565,1.29979,0.55027,0.86315,1.87043,0.99791,healthy
0.7199,0.77415,1.28466,0.55077,0.86265,1.86881,0.99903,healthy
0.72215,0.77627,1.30091,0.55064,0.8639,1.86593,0.99728,healthy
0.72052,0.77565,1.29891,0.55052,0.86253,1.86443,0.99891,healthy
0.72015,0.7739,1.29916,0.55052,0.8619,1.86343,0.99603,healthy
0.71915,0.77252,1.29854,0.55039,0.85903,1.86006,0.99503,healthy
0.7174,0.77415,1.29779,0.55077,0.8604,1.86631,0.99728,healthy
0.7159,0.77202,1.29304,0.55039,0.85778,1.86556,0.99653,healthy
0.71727,0.7704,1.29566,0.55027,0.85715,1.86031,0.99441,healthy
0.71477,0.77127,1.29316,0.55002,0.85715,1.85943,0.99291,healthy
0.71452,0.77077,1.29279,0.55039,0.85628,1.86318,0.99528,healthy
0.7149,0.7724,1.29541,0.55052,0.8579,1.86281,0.99503,healthy
0.71052,0.77165,1.29241,0.55039,0.8554,1.86181,0.99453,healthy
0.71515,0.77327,1.29279,0.55064,0.85803,1.86331,0.99503,healthy
0.7124,0.77065,1.29116,0.55014,0.85553,1.86081,0.99453,healthy
0.71115,0.7714,1.29141,0.55039,0.8569,1.86018,0.99303,healthy
0.71027,0.76977,1.28979,0.55077,0.85453,1.85993,0.99353,healthy
0.71177,0.76977,1.29266,0.55002,0.85328,1.85356,0.99066,healthy
0.71102,0.77052,1.29304,0.55102,0.85465,1.85781,0.98991,healthy
